symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2010-08-31 00:00:00+00:00,243.1,244.56,240.35,241.85,15028100,7.3783948274,7.4227076881,7.2949288225,7.3404557343,420787220,0.0,1.0
AAPL,2010-09-01 00:00:00+00:00,250.33,251.46,246.28,247.47,24894200,7.5978345419,7.6321314821,7.4749118802,7.5110298969,697038297,0.0,1.0
AAPL,2010-09-02 00:00:00+00:00,252.17,252.17,248.57,251.2623,14836700,7.653680887,7.653680887,7.5444162988,7.6261310351,415428015,0.0,1.0
AAPL,2010-09-03 00:00:00+00:00,258.77,258.78,254.5,255.09,18599600,7.8539992986,7.8543028113,7.7243993565,7.7423066085,520789320,0.0,1.0
AAPL,2010-09-07 00:00:00+00:00,257.81,259.53,256.25,256.64,12234200,7.8248620751,7.8770662672,7.7775140869,7.7893510839,342557942,0.0,1.0
AAPL,2010-09-08 00:00:00+00:00,262.92,264.3899,259.1,259.78,18805400,7.9799570877,8.024570426,7.8640152191,7.8846540858,526551726,0.0,1.0
AAPL,2010-09-09 00:00:00+00:00,263.07,266.52,262.92,265.04,15663400,7.9845097789,8.0892216758,7.9799570877,8.0443017896,438575638,0.0,1.0
AAPL,2010-09-10 00:00:00+00:00,263.41,264.5,261.4,263.19,13840800,7.9948292122,8.0279121014,7.9338231505,7.9881519318,387542787,0.0,1.0
AAPL,2010-09-13 00:00:00+00:00,267.04,268.28,265.76,265.82,13885000,8.1050043386,8.1426399189,8.0661547072,8.0679757837,388780388,0.0,1.0
AAPL,2010-09-14 00:00:00+00:00,268.06,269.17,265.52,266.21,14576800,8.1359626385,8.1696525532,8.0588704013,8.0798127807,408150808,0.0,1.0
AAPL,2010-09-15 00:00:00+00:00,270.22,270.38,267.84,268.17,15334600,8.2015213914,8.2063775953,8.1292853581,8.1393012787,429369229,0.0,1.0
AAPL,2010-09-16 00:00:00+00:00,276.57,276.67,269.5,270.24,23289400,8.3942519844,8.3972871119,8.1796684738,8.2021284169,652103852,0.0,1.0
AAPL,2010-09-17 00:00:00+00:00,275.37,277.96,273.68,277.69,22659900,8.357830455,8.4364402559,8.3065368011,8.4282454118,634477834,0.0,1.0
AAPL,2010-09-20 00:00:00+00:00,283.23,283.78,275.85,276.08,23524200,8.5963914725,8.6130846734,8.3723990668,8.3793798599,658678258,0.0,1.0
AAPL,2010-09-21 00:00:00+00:00,283.77,287.35,282.79,283.86,23859800,8.6127811607,8.7214387234,8.5830369117,8.6155127754,668075068,0.0,1.0
AAPL,2010-09-22 00:00:00+00:00,287.75,287.98,282.41,282.71,20903200,8.7335792331,8.7405600263,8.5715034274,8.5806088097,585290185,0.0,1.0
AAPL,2010-09-23 00:00:00+00:00,288.92,292.76,286.0,286.33,28075600,8.7690902243,8.8856391183,8.6804645028,8.6904804234,786117586,0.0,1.0
AAPL,2010-09-24 00:00:00+00:00,292.32,293.53,290.55,292.1,23196000,8.8722845575,8.9090095997,8.8185628017,8.8656072772,649488649,0.0,1.0
AAPL,2010-09-27 00:00:00+00:00,291.164,294.73,291.01,293.975,17244100,8.8371984842,8.9454311291,8.832524388,8.9225159168,482835282,0.0,1.0
AAPL,2010-09-28 00:00:00+00:00,286.86,291.77,275.0,291.77,36965800,8.7065665989,8.8555913566,8.3466004835,8.8555913566,1035043435,0.0,1.0
AAPL,2010-09-29 00:00:00+00:00,287.37,289.81,286.0,287.23,16773000,8.7220457488,8.7961028586,8.6804645028,8.7177965704,469644469,0.0,1.0
AAPL,2010-09-30 00:00:00+00:00,283.75,290.0,281.25,289.0,24049700,8.6121741352,8.8018696007,8.536295949,8.7715183263,673392273,0.0,1.0
AAPL,2010-10-01 00:00:00+00:00,282.52,286.58,281.35,283.75,16005100,8.5748420676,8.698068242,8.5393310764,8.6121741352,448143248,0.0,1.0
AAPL,2010-10-04 00:00:00+00:00,278.64,282.9,277.77,281.6,15546500,8.4570791226,8.5863755519,8.4306735138,8.5469188951,435302435,0.0,1.0
AAPL,2010-10-05 00:00:00+00:00,288.94,289.45,281.82,282.0,17927400,8.7696972498,8.7851763998,8.5535961755,8.5590594049,501967701,0.0,1.0
AAPL,2010-10-06 00:00:00+00:00,289.19,291.99,285.26,289.59,23959600,8.7772850684,8.862268637,8.6580045597,8.7894255782,670869470,0.0,1.0
AAPL,2010-10-07 00:00:00+00:00,289.22,290.48,286.91,290.3362,14585700,8.7781956066,8.8164382125,8.7080841626,8.8120736992,408400008,0.0,1.0
AAPL,2010-10-08 00:00:00+00:00,294.07,294.5,290.0,291.7129,23514400,8.9253992879,8.9384503359,8.8018696007,8.8538582988,658403858,0.0,1.0
AAPL,2010-10-11 00:00:00+00:00,295.36,297.24,294.6,294.74,15276900,8.964552432,9.021612828,8.9414854634,8.9457346418,427753627,0.0,1.0
AAPL,2010-10-12 00:00:00+00:00,298.54,299.5,292.49,295.41,19948000,9.0610694848,9.0902067084,8.8774442742,8.9660699957,558544558,0.0,1.0
AAPL,2010-10-13 00:00:00+00:00,300.14,301.96,299.8,300.2,22503300,9.109631524,9.1648708436,9.0993120907,9.1114526005,630093030,0.0,1.0
AAPL,2010-10-14 00:00:00+00:00,302.31,302.47,300.4,301.69,15546300,9.1754937897,9.1803499936,9.1175228554,9.1566759995,435296835,0.0,1.0
AAPL,2010-10-15 00:00:00+00:00,314.74,315.0,304.91,307.44,32935500,9.5527601315,9.5606514629,9.2544071033,9.3311958278,922194922,0.0,1.0
AAPL,2010-10-18 00:00:00+00:00,318.0,319.0,314.29,318.47,39036100,9.6517052863,9.6820565608,9.539102058,9.6659703853,1093011893,0.0,1.0
AAPL,2010-10-19 00:00:00+00:00,309.49,313.77,300.02,303.4,44028000,9.3934159405,9.5233193953,9.1059893711,9.2085766788,1232785232,0.0,1.0
AAPL,2010-10-20 00:00:00+00:00,310.53,314.25,306.87,309.0,25772300,9.4249812659,9.537888007,9.3138956013,9.378543816,721625121,0.0,1.0
AAPL,2010-10-21 00:00:00+00:00,309.52,314.74,306.8,312.36,19695000,9.3943264787,9.5527601315,9.3117710121,9.4805240982,551460551,0.0,1.0
AAPL,2010-10-22 00:00:00+00:00,307.47,310.04,306.3,309.07,13313500,9.332106366,9.4101091414,9.2965953749,9.3806684052,372778372,0.0,1.0
AAPL,2010-10-25 00:00:00+00:00,308.84,311.6,308.44,309.09,14016500,9.373687612,9.4574571296,9.3615471023,9.3812754307,392462392,0.0,1.0
AAPL,2010-10-26 00:00:00+00:00,308.05,309.74,305.65,306.87,14033200,9.3497101052,9.4010037591,9.2768670464,9.3138956013,392929992,0.0,1.0
AAPL,2010-10-27 00:00:00+00:00,307.83,309.9,305.6,307.65,14250100,9.3430328248,9.405859963,9.2753494827,9.3375695954,399003199,0.0,1.0
AAPL,2010-10-28 00:00:00+00:00,305.24,308.0,300.9,307.95,19680400,9.2644230239,9.3481925415,9.1326984926,9.3466749778,551051751,0.0,1.0
AAPL,2010-10-29 00:00:00+00:00,300.98,305.88,300.87,304.23,15375400,9.1351265946,9.2838478396,9.1317879544,9.2337682367,430511630,0.0,1.0
AAPL,2010-11-01 00:00:00+00:00,304.18,305.6,302.2,302.22,15138900,9.2322506729,9.2753494827,9.1721551495,9.172762175,423889623,0.0,1.0
AAPL,2010-11-02 00:00:00+00:00,309.36,310.19,307.0,307.0,15497500,9.3894702748,9.4146618326,9.317841267,9.317841267,433930433,0.0,1.0
AAPL,2010-11-03 00:00:00+00:00,312.8,312.88,308.53,311.37,18155300,9.493878659,9.496306761,9.364278717,9.4504763365,508348908,0.0,1.0
AAPL,2010-11-04 00:00:00+00:00,318.27,320.18,315.03,315.45,22946000,9.6599001304,9.7178710647,9.5615620011,9.5743095364,642488642,0.0,1.0
AAPL,2010-11-05 00:00:00+00:00,317.13,319.57,316.75,317.99,12901900,9.6252996775,9.6993567873,9.6137661932,9.6514017736,361253561,0.0,1.0
AAPL,2010-11-08 00:00:00+00:00,318.62,319.7702,316.76,317.2,10062800,9.6705230765,9.7054331124,9.614069706,9.6274242667,281758681,0.0,1.0
AAPL,2010-11-09 00:00:00+00:00,316.08,321.3,314.5,321.05,13698000,9.5934308393,9.7518644921,9.5454758256,9.7442766735,383544383,0.0,1.0
AAPL,2010-11-10 00:00:00+00:00,318.03,318.77,313.55,316.64,13722400,9.6526158246,9.6750757677,9.5166421149,9.610427553,384227584,0.0,1.0
AAPL,2010-11-11 00:00:00+00:00,316.655,318.4,314.25,315.0,12903000,9.6108828221,9.6638457961,9.537888007,9.5606514629,361284361,0.0,1.0
AAPL,2010-11-12 00:00:00+00:00,308.03,316.5,303.63,316.0,28423100,9.3491030797,9.6061783746,9.215557472,9.5910027374,795847595,0.0,1.0
AAPL,2010-11-15 00:00:00+00:00,307.035,310.54,306.27,308.46,14414500,9.3189035616,9.4252847787,9.2956848366,9.3621541277,403606403,0.0,1.0
AAPL,2010-11-16 00:00:00+00:00,301.59,307.6,299.32,305.72,23487500,9.153640872,9.3360520317,9.0847434789,9.2789916357,657650657,0.0,1.0
AAPL,2010-11-17 00:00:00+00:00,300.5,303.99,297.76,301.2,17123200,9.1205579828,9.2264839308,9.0373954907,9.141803875,479450079,0.0,1.0
AAPL,2010-11-18 00:00:00+00:00,308.43,309.67,304.69,305.2,17660400,9.3612435895,9.3988791699,9.2477298229,9.2632089729,494491694,0.0,1.0
AAPL,2010-11-19 00:00:00+00:00,306.73,308.4,305.24,307.97,13744400,9.3096464229,9.3603330513,9.2644230239,9.3472820032,384843584,0.0,1.0
AAPL,2010-11-22 00:00:00+00:00,313.36,313.36,305.87,306.68,14038400,9.5108753727,9.5108753727,9.2835443268,9.3081288592,393075593,0.0,1.0
AAPL,2010-11-23 00:00:00+00:00,308.73,311.75,306.56,310.45,18551700,9.3703489719,9.4620098208,9.3044867062,9.422553164,519448119,0.0,1.0
AAPL,2010-11-24 00:00:00+00:00,314.795,315.4,311.75,312.0,14775900,9.5544294516,9.5727919727,9.4620098208,9.4695976394,413725613,0.0,1.0
AAPL,2010-11-26 00:00:00+00:00,315.0,317.6999,312.94,313.74,8485200,9.5606514629,9.6425968689,9.4981278374,9.522408857,237585837,0.0,1.0
AAPL,2010-11-29 00:00:00+00:00,316.87,317.48,311.38,315.5,15920900,9.6174083462,9.6359226236,9.4507798492,9.5758271001,445785645,0.0,1.0
AAPL,2010-11-30 00:00:00+00:00,311.15,314.36,310.87,313.54,17923500,9.4437990561,9.5412266472,9.4353006993,9.5163386021,501858501,0.0,1.0
AAPL,2010-12-01 00:00:00+00:00,316.4,317.75,315.0,315.27,16491100,9.6031432472,9.6441174677,9.5606514629,9.568846307,461751261,0.0,1.0
AAPL,2010-12-02 00:00:00+00:00,318.15,319.0,314.89,317.53,16529900,9.6562579775,9.6820565608,9.5573128227,9.6374401873,462837662,0.0,1.0
AAPL,2010-12-03 00:00:00+00:00,317.44,318.65,316.34,317.01,12217600,9.6347085726,9.6714336147,9.6013221707,9.6216575246,342093142,0.0,1.0
AAPL,2010-12-06 00:00:00+00:00,320.15,322.33,318.42,318.64,16017200,9.7169605265,9.7831263049,9.6644528216,9.671130102,448482048,0.0,1.0
AAPL,2010-12-07 00:00:00+00:00,318.21,323.99,318.12,323.8,13980500,9.658079054,9.8335094205,9.6553474393,9.8277426783,391454391,0.0,1.0
AAPL,2010-12-08 00:00:00+00:00,321.01,321.02,317.11,319.63,11497700,9.7430626225,9.7433661353,9.624692652,9.7011778637,321935921,0.0,1.0
AAPL,2010-12-09 00:00:00+00:00,319.7575,322.5,319.02,322.1317,10505400,9.7050476512,9.7882860215,9.6826635863,9.7771076471,294151494,0.0,1.0
AAPL,2010-12-10 00:00:00+00:00,320.56,321.05,318.6,319.65,9375400,9.729404549,9.7442766735,9.669916051,9.7017848892,262511462,0.0,1.0
AAPL,2010-12-13 00:00:00+00:00,321.67,325.06,321.0,324.37,15707700,9.7630944637,9.8659852842,9.7427591098,9.8450429048,439816039,0.0,1.0
AAPL,2010-12-14 00:00:00+00:00,320.29,322.54,319.0,321.73,12536000,9.7212097049,9.7895000725,9.6820565608,9.7649155402,351008351,0.0,1.0
AAPL,2010-12-15 00:00:00+00:00,320.36,323.0,319.19,320.0,14904000,9.7233342941,9.8034616588,9.687823303,9.7124078353,417312417,0.0,1.0
AAPL,2010-12-16 00:00:00+00:00,321.25,322.61,320.1,321.09,11501100,9.7503469284,9.7916246617,9.7154429627,9.7454907245,322031122,0.0,1.0
AAPL,2010-12-17 00:00:00+00:00,320.61,321.79,320.23,321.63,13818900,9.7309221127,9.7667366166,9.7193886284,9.7618804127,386929586,0.0,1.0
AAPL,2010-12-20 00:00:00+00:00,322.21,323.25,318.23,321.6,13771800,9.7794841519,9.8110494774,9.6586860795,9.7609698745,385610785,0.0,1.0
AAPL,2010-12-21 00:00:00+00:00,324.205,324.39,322.05,323.0,9155500,9.8400349445,9.8456499303,9.774627948,9.8034616588,256354256,0.0,1.0
AAPL,2010-12-22 00:00:00+00:00,325.16,325.72,323.55,324.36,9497200,9.8690204116,9.8860171254,9.8201548597,9.8447393921,265921865,0.0,1.0
AAPL,2010-12-23 00:00:00+00:00,323.6,325.15,323.17,325.0,7969900,9.8216724234,9.8687168989,9.8086213754,9.8641642077,223157423,0.0,1.0
AAPL,2010-12-27 00:00:00+00:00,324.68,325.44,321.52,322.8519,8922000,9.8544517999,9.8775187685,9.7585417725,9.798966635,249816249,0.0,1.0
AAPL,2010-12-28 00:00:00+00:00,325.47,326.66,325.06,325.9102,6283000,9.8784293067,9.9145473234,9.8659852842,9.8917899378,175924175,0.0,1.0
AAPL,2010-12-29 00:00:00+00:00,325.29,326.45,325.1,326.22,5826400,9.8729660773,9.9081735557,9.8671993352,9.9011927626,163139363,0.0,1.0
AAPL,2010-12-30 00:00:00+00:00,323.66,325.51,323.05,325.48,5624800,9.8234934999,9.8796433577,9.8049792225,9.8787328195,157494557,0.0,1.0
AAPL,2010-12-31 00:00:00+00:00,322.56,323.48,321.31,322.95,6911000,9.790107098,9.8180302705,9.7521680049,9.801944095,193508193,0.0,1.0
AAPL,2011-01-03 00:00:00+00:00,329.57,330.26,324.8365,325.64,15897800,10.0028695321,10.0238119115,9.8592017743,9.8835890234,445138845,0.0,1.0
AAPL,2011-01-04 00:00:00+00:00,331.29,332.5,328.15,332.44,11038600,10.0550737242,10.0917987664,9.9597707224,10.0899776899,309081109,0.0,1.0
AAPL,2011-01-05 00:00:00+00:00,334.0,334.34,329.5,329.55,9125700,10.1373256781,10.1476451114,10.0007449429,10.0022625066,255519855,0.0,1.0
AAPL,2011-01-06 00:00:00+00:00,333.73,335.25,332.9,334.7194,10729600,10.129130834,10.1752647712,10.1039392762,10.159160385,300429100,0.0,1.0
AAPL,2011-01-07 00:00:00+00:00,336.12,336.35,331.9,333.99,11140400,10.20167038,10.2086511731,10.0735880017,10.1370221654,311931511,0.0,1.0
AAPL,2011-01-10 00:00:00+00:00,342.455,343.23,337.17,338.83,16020000,10.3939457039,10.4174679416,10.2335392182,10.2839223339,448560448,0.0,1.0
AAPL,2011-01-11 00:00:00+00:00,341.64,344.96,339.47,344.88,15861000,10.3692094152,10.4699756465,10.3033471495,10.4675475445,444108444,0.0,1.0
AAPL,2011-01-12 00:00:00+00:00,344.42,344.43,342.0,343.25,10806800,10.4535859582,10.453889471,10.380135874,10.4180749671,302590702,0.0,1.0
AAPL,2011-01-13 00:00:00+00:00,345.68,346.64,343.85,345.16,10599300,10.4918285641,10.5209657876,10.4362857318,10.4760459014,296780696,0.0,1.0
AAPL,2011-01-14 00:00:00+00:00,348.48,348.48,344.44,345.89,11030000,10.5768121326,10.5768121326,10.4541929837,10.4982023317,308840308,0.0,1.0
AAPL,2011-01-18 00:00:00+00:00,340.65,344.7625,326.0,329.52,67178500,10.3391616534,10.4639812697,9.8945154822,10.0013519684,1880999880,0.0,1.0
AAPL,2011-01-19 00:00:00+00:00,338.84,348.6,336.88,348.35,40557600,10.2842258466,10.5804542856,10.2247373486,10.572866467,1135613935,0.0,1.0
AAPL,2011-01-20 00:00:00+00:00,332.68,338.3,330.12,336.43,27313900,10.0972619958,10.2678361584,10.0195627331,10.2110792751,764789964,0.0,1.0
AAPL,2011-01-21 00:00:00+00:00,326.72,334.88,326.63,333.77,26942900,9.9163683998,10.1640347996,9.9136367851,10.130344885,754401954,0.0,1.0
AAPL,2011-01-24 00:00:00+00:00,337.45,337.45,326.72,326.87,20524400,10.2420375751,10.2420375751,9.9163683998,9.920921091,574683774,0.0,1.0
AAPL,2011-01-25 00:00:00+00:00,341.4,341.44,334.57,336.33,19531000,10.3619251093,10.3631391603,10.1546259046,10.2080441476,546868546,0.0,1.0
AAPL,2011-01-26 00:00:00+00:00,343.85,345.6,341.5,342.96,18102700,10.4362857318,10.4894004621,10.3649602367,10.4092730975,506876106,0.0,1.0
AAPL,2011-01-27 00:00:00+00:00,343.21,344.6928,342.831,343.78,10179500,10.4168609161,10.4618657859,10.4053577831,10.4341611426,285026285,0.0,1.0
AAPL,2011-01-28 00:00:00+00:00,336.1,344.4,333.528,344.17,21144900,10.2010633545,10.4529789327,10.1229998765,10.4459981396,592057792,0.0,1.0
AAPL,2011-01-31 00:00:00+00:00,339.32,340.04,334.3,335.8,13473100,10.2987944584,10.320647376,10.1464310604,10.1919579722,377247177,0.0,1.0
AAPL,2011-02-01 00:00:00+00:00,345.03,345.65,340.98,341.3,15236900,10.4721002357,10.4909180258,10.349177574,10.3588899818,426633626,0.0,1.0
AAPL,2011-02-02 00:00:00+00:00,344.32,345.25,343.55,344.45,9248400,10.4505508308,10.4787775161,10.4271803494,10.4544964965,258955458,0.0,1.0
AAPL,2011-02-03 00:00:00+00:00,343.44,344.24,338.55,343.8,14064200,10.4238417092,10.4481227288,10.275423977,10.4347681681,393797993,0.0,1.0
AAPL,2011-02-04 00:00:00+00:00,346.5,346.7,343.51,343.64,11494300,10.5167166092,10.5227868641,10.4259662985,10.4299119641,321840721,0.0,1.0
AAPL,2011-02-07 00:00:00+00:00,351.88,353.25,347.64,347.89,17322200,10.6800064659,10.7215877119,10.5513170621,10.5589048807,485022085,0.0,1.0
AAPL,2011-02-08 00:00:00+00:00,355.2,355.52,352.15,353.68,13608600,10.7807726972,10.790485105,10.68820131,10.73463876,381041181,0.0,1.0
AAPL,2011-02-09 00:00:00+00:00,358.16,359.0,354.87,355.19,17240900,10.8706124697,10.8961075402,10.7707567766,10.7804691844,482745682,0.0,1.0
AAPL,2011-02-10 00:00:00+00:00,354.54,360.0,348.0,357.39,33162500,10.760740856,10.9264588147,10.5622435209,10.8472419883,928550928,0.0,1.0
AAPL,2011-02-11 00:00:00+00:00,356.85,357.8,353.5401,354.7526,13127600,10.8308523001,10.8596860108,10.7303926167,10.767193537,367573167,0.0,1.0
AAPL,2011-02-14 00:00:00+00:00,359.18,359.48,356.71,356.79,11086300,10.9015707696,10.910676152,10.8266031217,10.8290312236,310416710,0.0,1.0
AAPL,2011-02-15 00:00:00+00:00,359.9,359.97,357.55,359.19,10149100,10.9234236873,10.9255482765,10.8520981922,10.9018742824,284175084,0.0,1.0
AAPL,2011-02-16 00:00:00+00:00,363.13,364.9,360.5,360.8,17184200,11.0214583039,11.0751800597,10.941634452,10.9507398343,481158081,0.0,1.0
AAPL,2011-02-17 00:00:00+00:00,358.3,360.27,356.52,357.25,18949400,10.8748616481,10.9346536588,10.8208363795,10.8429928099,530583730,0.0,1.0
AAPL,2011-02-18 00:00:00+00:00,350.56,359.5,349.52,358.71,29144900,10.6399427836,10.9112831775,10.6083774581,10.8873056706,816058016,0.0,1.0
AAPL,2011-02-22 00:00:00+00:00,338.61,345.4,337.72,342.15,31162700,10.2772450535,10.4833302072,10.2502324192,10.3846885652,872556472,0.0,1.0
AAPL,2011-02-23 00:00:00+00:00,342.62,344.64,338.61,338.77,23994800,10.3989536642,10.4602632386,10.2772450535,10.2821012574,671855071,0.0,1.0
AAPL,2011-02-24 00:00:00+00:00,342.88,345.15,338.37,344.02,17853600,10.4068449955,10.4757423886,10.2699607476,10.4414454484,499901299,0.0,1.0
AAPL,2011-02-25 00:00:00+00:00,348.16,348.43,344.8,345.26,13572100,10.5670997248,10.5752945689,10.4651194425,10.4790810288,380019180,0.0,1.0
AAPL,2011-02-28 00:00:00+00:00,353.21,355.05,351.12,351.24,14395500,10.720373661,10.776220006,10.6569394973,10.6605816502,403074403,0.0,1.0
AAPL,2011-03-01 00:00:00+00:00,349.31,355.72,347.681,355.47,16290600,10.6020036905,10.7965553599,10.5525614643,10.7889675413,456137256,0.0,1.0
AAPL,2011-03-02 00:00:00+00:00,352.12,354.35,348.4,349.96,21521100,10.6872907718,10.7549741139,10.5743840307,10.6217320189,602591402,0.0,1.0
AAPL,2011-03-03 00:00:00+00:00,359.56,359.79,355.92,357.19,17885300,10.9131042539,10.9200850471,10.8026256148,10.8411717334,500788900,0.0,1.0
AAPL,2011-03-04 00:00:00+00:00,360.0,360.29,357.75,360.07,16188100,10.9264588147,10.9352606843,10.8581684471,10.9285834039,453267253,0.0,1.0
AAPL,2011-03-07 00:00:00+00:00,355.36,361.67,351.31,361.4,19504400,10.7856289011,10.9771454431,10.6627062394,10.968950599,546123746,0.0,1.0
AAPL,2011-03-08 00:00:00+00:00,355.76,357.4,352.25,354.91,12725600,10.7977694109,10.8475455011,10.6912364375,10.7719708276,356317156,0.0,1.0
AAPL,2011-03-09 00:00:00+00:00,352.47,354.76,350.6,354.69,16189500,10.6979137178,10.7674181364,10.6411568346,10.7652935472,453306453,0.0,1.0
AAPL,2011-03-10 00:00:00+00:00,346.67,349.77,344.9,349.12,18126400,10.5218763258,10.6159652767,10.46815457,10.5962369483,507539707,0.0,1.0
AAPL,2011-03-11 00:00:00+00:00,351.99,352.32,345.0,345.33,16824300,10.6833451061,10.6933610267,10.4711896974,10.481205618,471080871,0.0,1.0
AAPL,2011-03-14 00:00:00+00:00,353.56,356.4844,351.31,353.18,15569900,10.730996607,10.8197558741,10.6627062394,10.7194631227,435957635,0.0,1.0
AAPL,2011-03-15 00:00:00+00:00,345.43,347.84,340.1,342.1,25752900,10.4842407455,10.557387317,10.3224684525,10.3831710014,721081921,0.0,1.0
AAPL,2011-03-16 00:00:00+00:00,330.01,343.0,326.26,342.0,41500400,10.0162240929,10.4104871485,9.9024068136,10.380135874,1162012362,0.0,1.0
AAPL,2011-03-17 00:00:00+00:00,334.64,339.61,330.6596,336.83,23550800,10.1567504938,10.307596328,10.0359402808,10.2232197849,659423059,0.0,1.0
AAPL,2011-03-18 00:00:00+00:00,330.67,338.2,330.0,337.13,26900500,10.0362559341,10.2648010309,10.0159205802,10.2323251672,753214753,0.0,1.0
AAPL,2011-03-21 00:00:00+00:00,339.3,339.74,335.26,335.99,14621500,10.2981874329,10.3115419936,10.1755682839,10.1977247143,409402409,0.0,1.0
AAPL,2011-03-22 00:00:00+00:00,341.2,342.62,339.14,342.56,11640100,10.3558548544,10.3989536642,10.293331229,10.3971325877,325923125,0.0,1.0
AAPL,2011-03-23 00:00:00+00:00,339.19,340.22,335.95,339.28,13321300,10.2948487927,10.3261106054,10.1965106633,10.2975804074,372996772,0.0,1.0
AAPL,2011-03-24 00:00:00+00:00,344.97,346.0,338.86,341.85,14454000,10.4702791592,10.5015409719,10.2848328721,10.3755831828,404712404,0.0,1.0
AAPL,2011-03-25 00:00:00+00:00,351.54,352.06,347.02,348.07,16032500,10.6696870326,10.6854696953,10.5324992719,10.5643681101,448910448,0.0,1.0
AAPL,2011-03-28 00:00:00+00:00,350.44,354.32,350.44,353.15,11048400,10.6363006306,10.7540635756,10.6363006306,10.7185525845,309355509,0.0,1.0
AAPL,2011-03-29 00:00:00+00:00,350.96,350.96,346.06,347.66,12603600,10.6520832934,10.6520832934,10.5033620484,10.5519240876,352901152,0.0,1.0
AAPL,2011-03-30 00:00:00+00:00,348.63,350.88,347.44,350.64,11764500,10.5813648238,10.6496551914,10.5452468072,10.6423708855,329406329,0.0,1.0
AAPL,2011-03-31 00:00:00+00:00,348.5075,349.8,346.06,346.36,9786400,10.5776467927,10.616875815,10.5033620484,10.5124674307,274019474,0.0,1.0
AAPL,2011-04-01 00:00:00+00:00,344.56,351.5872,343.3,351.11,14952200,10.4578351367,10.6711196127,10.4195925308,10.6566359845,418662018,0.0,1.0
AAPL,2011-04-04 00:00:00+00:00,341.19,344.6,338.4,344.31,16431600,10.3555513416,10.4590491876,10.2708712858,10.450247318,460085260,0.0,1.0
AAPL,2011-04-05 00:00:00+00:00,338.89,342.25,336.0,336.99,17240400,10.2857434103,10.3877236926,10.1980282271,10.2280759888,482731682,0.0,1.0
AAPL,2011-04-06 00:00:00+00:00,338.04,343.9,337.14,341.22,14376400,10.259944827,10.4378032955,10.23262868,10.3564618799,402539602,0.0,1.0
AAPL,2011-04-07 00:00:00+00:00,338.08,340.43,336.03,338.1,13337400,10.261158878,10.332484373,10.1989387653,10.2617659035,373447573,0.0,1.0
AAPL,2011-04-08 00:00:00+00:00,335.06,340.15,333.95,339.92,13483400,10.1694980291,10.3239860162,10.1358081144,10.317005223,377535577,0.0,1.0
AAPL,2011-04-11 00:00:00+00:00,330.8,335.67,330.02,334.06,14248100,10.0402015997,10.1880123065,10.0165276056,10.1391467546,398947198,0.0,1.0
AAPL,2011-04-12 00:00:00+00:00,332.4,333.73,330.2,330.49,15201400,10.0887636389,10.129130834,10.0219908351,10.0307927047,425639625,0.0,1.0
AAPL,2011-04-13 00:00:00+00:00,336.13,336.14,332.52,335.02,12365000,10.2019738927,10.2022774055,10.0924057919,10.1682839781,346220346,0.0,1.0
AAPL,2011-04-14 00:00:00+00:00,332.42,336.0,332.06,334.8,10778600,10.0893706644,10.1980282271,10.0784442056,10.1616066977,301801101,0.0,1.0
AAPL,2011-04-15 00:00:00+00:00,327.46,333.64,326.8,333.3,16200200,9.938828343,10.1263992193,9.9187965018,10.116079786,453606053,0.0,1.0
AAPL,2011-04-18 00:00:00+00:00,331.85,332.23,320.16,326.1,21782100,10.072070438,10.0836039223,9.7172640392,9.8975506097,609899409,0.0,1.0
AAPL,2011-04-19 00:00:00+00:00,337.86,337.98,331.71,333.1,14977800,10.2544815976,10.2581237505,10.0678212595,10.1100095311,419378819,0.0,1.0
AAPL,2011-04-20 00:00:00+00:00,342.41,345.75,341.5,343.51,25023800,10.3925798965,10.4939531533,10.3649602367,10.4259662985,700667100,0.0,1.0
AAPL,2011-04-21 00:00:00+00:00,350.696,355.13,348.52,355.0,26921800,10.6440705569,10.778648108,10.5780261836,10.7747024423,753811153,0.0,1.0
AAPL,2011-04-25 00:00:00+00:00,353.009,353.75,350.3,350.34,9519500,10.7142730548,10.7367633492,10.6320514522,10.6332655032,266546266,0.0,1.0
AAPL,2011-04-26 00:00:00+00:00,350.42,354.99,349.35,353.62,12100000,10.6356936051,10.7743989295,10.6032177414,10.7328176835,338800338,0.0,1.0
AAPL,2011-04-27 00:00:00+00:00,350.15,352.35,347.1,352.24,12721900,10.627498761,10.6942715649,10.5349273739,10.6909329247,356213556,0.0,1.0
AAPL,2011-04-28 00:00:00+00:00,346.75,349.75,345.52,346.19,12891400,10.5243044278,10.6153582512,10.4869723602,10.5073077141,360959560,0.0,1.0
AAPL,2011-04-29 00:00:00+00:00,350.13,353.95,346.666,346.78,35940900,10.6268917355,10.7428336041,10.5217549207,10.525214966,1006346206,0.0,1.0
AAPL,2011-05-02 00:00:00+00:00,346.28,350.469,345.5,349.74,15811200,10.5100393288,10.6371808176,10.4863653347,10.6150547385,442714042,0.0,1.0
AAPL,2011-05-03 00:00:00+00:00,348.2,349.89,345.62,347.99,11191000,10.5683137758,10.6196074297,10.4900074876,10.5619400081,313348313,0.0,1.0
